station name: LODI WWTP,,,,,,,,,,
station identifier: 474790,,,,,,,,,,
key: T=trace | M=missing | blank=unknown,,,,,,,,,,
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
11/14/12,63,19,0,0,0,8,8,8,0,8
11/15/12,50,31,0,0,0,8,8,8,0,8
11/16/12,55,25,0,0,0,8,8,8,0,8
11/17/12,50,27,0,0,0,8,8,8,0,8
11/18/12,54,27,0,0,0,8,8,8,0,8
11/19/12,57,32,0,0,0,8,8,8,0,8
11/20/12,57,32,0.12,0,0,8,8,8,0,8
11/21/12,59,33,0,0,0,8,8,8,0,8
11/22/12,60,33,0,0,0,8,8,8,0,8
11/23/12,64,27,0,0,0,8,8,8,0,8
11/24/12,29,23,T,0,0,8,8,8,0,8
11/25/12,34,20,0,0,0,8,8,8,0,8
11/26/12,38,19,0,0,0,8,8,8,0,8
11/27/12,30,10,0,0,0,8,8,8,0,8
11/28/12,33,10,0,0,0,8,8,8,0,8
11/29/12,41,16,0,0,0,8,8,8,0,8
11/30/12,52,26,0,0,0,8,8,8,0,8
12/1/12,52,26,0,0,0,8,8,8,0,8
12/2/12,55,38,0.02,0,0,8,8,8,0,8
12/3/12,55,36,0,0,0,8,8,8,0,8
12/4/12,64,38,0.09,0,0,8,8,8,0,8
12/5/12,53,19,0,0,0,8,8,8,0,8
12/6/12,36,19,0,0,0,8,8,8,0,8
12/7/12,44,19,0,0,0,8,8,8,0,8
12/8/12,41,27,0,0,0,8,8,8,0,8
12/9/12,39,27,T,T,T,8,8,8,0,8
12/10/12,35,29,0.38,1.5,1,8,8,8,0,8
12/11/12,35,16,T,T,1,8,8,8,0,8
12/12/12,30,17,0,0,1,8,8,8,0,8
12/13/12,43,23,0,0,1,8,8,8,0,8
12/14/12,44,20,0,0,1,8,8,8,0,8
12/15/12,44,20,0.09,0,0,8,8,8,0,8
12/16/12,44,38,0.42,0,0,8,8,8,0,8
12/17/12,43,29,T,0,0,8,8,8,0,8
12/18/12,30,24,0,0,0,8,8,8,0,8
12/19/12,31,22,0.25,2,2,8,8,8,0,8
12/20/12,34,30,0.91,7.2,8,8,8,8,0,8
12/21/12,33,16,0.6,6.1,13,8,8,8,0,8
12/22/12,22,-2,0,0,13,8,8,8,0,8
12/23/12,26,0,0,0,13,8,8,8,0,8
12/24/12,24,8,0,0,13,8,8,8,0,8
12/25/12,25,0,0,0,12,8,8,8,0,8
12/26/12,20,3,0,0,12,8,8,8,0,8
12/27/12,27,11,0,0,12,8,8,8,0,8
12/28/12,27,20,0.04,0.5,12,8,8,8,0,8
12/29/12,27,21,0.05,2.5,14,8,8,8,0,8
12/30/12,25,6,0,0,14,8,8,8,0,8
12/31/12,32,6,0,0,13,8,8,8,0,8
1/1/13,22,-11,0,0,13,8,8,8,0,8
1/2/13,16,-11,0,0,13,8,8,8,0,8
1/3/13,22,13,0,0,12,8,8,8,0,8
1/4/13,26,9,0,0,10,8,8,8,0,8
1/5/13,30,7,0,0,10,8,8,8,0,8
1/6/13,35,6,0,0,9,8,8,8,0,8
1/7/13,29,6,0,0,9,8,8,8,0,8
1/8/13,38,13,0,0,8,8,8,8,0,8
1/9/13,40,13,0,0,8,8,8,8,0,8
1/10/13,40,13,0,0,7,8,8,8,0,8
1/11/13,38,13,0.31,0,4,8,8,8,0,8
1/12/13,49,34,0,0,2,8,8,8,0,8
1/13/13,36,14,0,0,2,8,8,8,0,8
1/14/13,18,8,0,0,2,8,8,8,0,8
1/15/13,25,7,0,0,2,8,8,8,0,8
1/16/13,31,7,0,0,2,8,8,8,0,8
1/17/13,34,15,T,0,2,8,8,8,0,8
1/18/13,26,12,T,M,2,8,8,8,,8
1/19/13,45,19,0,0,2,8,8,8,0,8
1/20/13,46,6,0,0,2,8,8,8,0,8
1/21/13,15,2,0,0,2,8,8,8,0,8
1/22/13,4,-7,0,0,2,8,8,8,0,8
1/23/13,10,-6,T,0,2,8,8,8,0,8
1/24/13,18,-6,0.02,0.3,2,8,8,8,0,8
1/25/13,18,-1,0.03,0.4,2,8,8,8,0,8
1/26/13,25,5,T,T,2,8,8,8,0,8
1/27/13,26,5,0,0,2,8,8,8,0,8
1/28/13,34,25,0.25,T,2,8,8,8,0,8
1/29/13,44,32,0.64,0,0,8,8,8,0,8
1/30/13,56,32,0.72,1,1,8,8,8,0,8
1/31/13,M,9,0.43,7,8,,8,8,0,8
2/1/13,12,-7,T,T,8,8,8,8,0,8
2/2/13,6,-7,0.1,2.8,10,8,8,8,0,8
2/3/13,12,0,T,T,10,8,8,8,0,8
2/4/13,19,0,0.12,2,12,8,8,8,0,8
2/5/13,20,7,T,T,12,8,8,8,0,8
2/6/13,29,-2,0.07,0.7,7,8,8,8,0,8
2/7/13,34,-4,0.03,T,6,8,8,8,0,8
2/8/13,35,21,0.38,3.5,8,8,8,8,0,8
2/9/13,28,2,T,T,8,8,8,8,0,8
2/10/13,29,18,0,0,8,8,8,8,0,8
2/11/13,M,29,0.3,0,4,,8,8,0,8
2/12/13,52,21,0,0,4,8,8,8,0,8
2/13/13,36,14,0,0,4,8,8,8,0,8
2/14/13,44,14,T,0,3,8,8,8,0,8
2/15/13,42,14,0,0,3,8,8,8,0,8
2/16/13,26,8,0,0,3,8,8,8,0,8
2/17/13,18,-1,0,0,3,8,8,8,0,8
2/18/13,29,-1,0,0,3,8,8,8,0,8
2/19/13,45,12,0.1,1,2,8,8,8,0,8
2/20/13,14,5,0,0,2,8,8,8,0,8
2/21/13,24,5,0,0,2,8,8,8,0,8
2/22/13,26,11,0.23,3.1,5,8,8,8,0,8
2/23/13,31,23,T,T,5,8,8,8,0,8
2/24/13,31,7,0,0,4,8,8,8,0,8
2/25/13,40,11,0,0,4,8,8,8,0,8
2/26/13,41,11,0,0,3,8,8,8,0,8
2/27/13,35,28,0.35,3.9,7,8,8,8,0,8
2/28/13,37,29,0.19,1,8,8,8,8,0,8
3/1/13,39,23,T,T,8,8,8,8,0,8
3/2/13,39,-1,0,0,8,8,8,8,0,8
3/3/13,31,-2,0,0,8,8,8,8,0,8
3/4/13,32,-2,0,0,8,8,8,8,0,8
3/5/13,31,16,0,0,7,8,8,8,0,8
3/6/13,28,22,0.43,5,12,8,8,8,0,8
3/7/13,33,2,0,0,11,8,8,8,0,8
3/8/13,38,2,0,0,10,8,8,8,0,8
3/9/13,40,14,0,0,9,8,8,8,0,8
3/10/13,M,33,0.88,0,4,8,8,8,0,8
3/11/13,M,35,0.58,0,4,8,8,8,0,8
3/12/13,35,26,0.03,0,4,8,8,8,0,8
3/13/13,33,19,T,T,4,8,8,8,0,8
3/14/13,33,14,0,0,4,8,8,8,0,8
3/15/13,38,18,T,T,4,8,8,8,0,8
3/16/13,37,21,0.1,T,4,8,8,8,0,8
3/17/13,31,15,0,0,4,8,8,8,0,8
3/18/13,33,15,0,0,4,8,8,8,0,8
3/19/13,34,12,0.18,2,6,8,8,8,0,8
3/20/13,34,8,0,0,6,8,8,8,0,8
3/21/13,21,4,0,0,6,8,8,8,0,8
3/22/13,30,4,0,0,5,8,8,8,0,8
3/23/13,38,8,0,0,5,8,8,8,0,8
3/24/13,40,18,0,0,5,8,8,8,0,8
3/25/13,34,25,0.02,0,4,8,8,8,0,8
3/26/13,36,25,0,0,4,8,8,8,0,8
3/27/13,41,30,0,0,3,8,8,8,0,8
3/28/13,43,20,0,0,3,8,8,8,0,8
3/29/13,47,20,0,0,3,8,8,8,0,8
3/30/13,52,22,0,0,0,8,8,8,0,8
3/31/13,54,35,T,0,0,8,8,8,0,8
4/1/13,45,24,0,0,0,8,8,8,0,8
4/2/13,36,22,0,0,0,8,8,8,0,8
4/3/13,40,21,0,0,0,8,8,8,0,8
4/4/13,47,21,0,0,0,8,8,8,0,8
4/5/13,57,27,0,0,0,8,8,8,0,8
4/6/13,49,28,0,0,0,8,8,8,0,8
4/7/13,62,36,0.02,0,0,8,8,8,0,8
4/8/13,62,36,0,0,0,8,8,8,0,8
4/9/13,61,38,0.53,0,0,8,8,8,0,8
4/10/13,44,33,1.93,T,T,8,8,8,0,8
4/11/13,44,33,0.31,0,0,8,8,8,0,8
4/12/13,40,34,0.39,0,0,8,8,8,0,8
4/13/13,40,33,0.04,T,0,8,8,8,0,8
4/14/13,37,29,0.02,T,0,8,8,8,0,8
4/15/13,50,32,0.4,0,0,8,8,8,0,8
4/16/13,60,32,0.33,0,0,8,8,8,0,8
4/17/13,53,34,0,0,0,8,8,8,0,8
4/18/13,48,38,1.41,0,0,8,8,8,0,8
4/19/13,57,34,0.16,0,0,8,8,8,0,8
4/20/13,38,26,T,T,0,8,8,8,0,8
4/21/13,47,26,0,0,0,8,8,8,0,8
4/22/13,54,26,T,0,0,8,8,8,0,8
4/23/13,68,26,T,0,0,8,8,8,0,8
4/24/13,44,32,0.05,0,0,8,8,8,0,8
4/25/13,54,32,0.02,0,0,8,8,8,0,8
4/26/13,54,32,0,0,0,8,8,8,0,8
4/27/13,72,44,0,0,0,8,8,8,0,8
4/28/13,66,37,0,0,0,8,8,8,0,8
4/29/13,74,44,0,0,0,8,8,8,0,8
4/30/13,70,52,0.4,0,0,8,8,8,0,8
5/1/13,88,52,0,0,0,8,8,8,0,8
5/2/13,79,41,0,0,0,8,8,8,0,8
5/3/13,53,34,0.54,0,0,8,8,8,0,8
5/4/13,47,35,0.34,0,0,8,8,8,0,8
5/5/13,74,44,0,0,0,8,8,8,0,8
5/6/13,76,41,0,0,0,8,8,8,0,8
5/7/13,77,45,0,0,0,8,8,8,0,8
5/8/13,81,46,0,M,M,8,8,8,,
5/9/13,83,50,0,M,M,8,8,8,,
5/10/13,65,42,1.44,M,M,8,8,8,,
5/11/13,54,40,T,M,M,8,8,8,,
5/12/13,54,34,T,M,M,8,8,8,,
5/13/13,55,30,0,M,M,8,8,8,,
5/14/13,66,30,0,M,M,8,8,8,,
5/15/13,90,58,0,M,M,8,8,8,,
5/16/13,78,46,0,M,M,8,8,8,,
5/17/13,86,51,0.15,M,M,8,8,8,,
5/18/13,62,48,0.95,M,M,8,8,8,,
5/19/13,81,55,0,M,M,8,8,8,,
5/20/13,86,62,0.88,M,M,8,8,8,,
5/21/13,83,64,0,M,M,8,8,8,,
5/22/13,76,53,0,M,M,8,8,8,,
5/23/13,69,49,0.24,M,M,8,8,8,,
5/24/13,69,35,0,M,M,8,8,8,,
5/25/13,66,42,0,M,M,8,8,8,,
5/26/13,63,41,0,M,M,8,8,8,,
5/27/13,68,51,1.12,M,M,8,8,8,,
5/28/13,56,51,0.28,M,M,8,8,8,,
5/29/13,72,52,0.09,M,M,8,8,8,,
5/30/13,84,60,0.28,M,M,8,8,8,,
5/31/13,84,64,0.16,M,M,8,8,8,,
6/1/13,80,57,0,M,M,8,8,8,,
6/2/13,79,49,0.2,M,M,8,8,8,,
6/3/13,79,39,0,M,M,8,8,8,,
6/4/13,72,46,0,M,M,8,8,8,,
6/5/13,69,49,0.28,M,M,8,8,8,,
6/6/13,69,49,0.31,M,M,8,8,8,,
6/7/13,61,51,0.05,M,M,8,8,8,,
6/8/13,74,53,0,M,M,8,8,8,,
6/9/13,74,55,0,M,M,8,8,8,,
6/10/13,80,57,0.43,M,M,8,8,8,,
6/11/13,80,55,0,M,M,8,8,8,,
6/12/13,84,61,0.02,M,M,8,8,8,,
6/13/13,77,55,1.34,M,M,8,8,8,,
6/14/13,78,52,0,M,M,8,8,8,,
6/15/13,80,58,0.22,M,M,8,8,8,,
6/16/13,85,61,0.21,M,M,8,8,8,,
6/17/13,84,57,0,M,M,8,8,8,,
6/18/13,85,55,0.03,M,M,8,8,8,,
6/19/13,75,46,0,M,M,8,8,8,,
6/20/13,81,54,0,M,M,8,8,8,,
6/21/13,89,59,0.17,M,M,8,8,8,,
6/22/13,78,65,1.46,M,M,8,8,8,,
6/23/13,83,64,2.52,M,M,8,8,8,,
6/24/13,87,64,T,M,M,8,8,8,,
6/25/13,82,66,0.66,M,M,8,8,8,,
6/26/13,84,66,0.38,M,M,8,8,8,,
6/27/13,84,66,0.1,M,M,8,8,8,,
6/28/13,87,61,0,M,M,8,8,8,,
6/29/13,75,63,0.37,M,M,8,8,8,,
6/30/13,71,55,0.14,M,M,8,8,8,,
7/1/13,78,51,0,M,M,8,8,8,,
7/2/13,81,52,0,M,M,8,8,8,,
7/3/13,77,51,0,M,M,8,8,8,,
7/4/13,71,56,0,M,M,8,8,8,,
7/5/13,85,61,0,M,M,8,8,8,,
7/6/13,87,62,0,M,M,8,8,8,,
7/7/13,89,65,0,M,M,8,8,8,,
7/8/13,90,72,0.48,M,M,8,8,8,,
7/9/13,88,68,0,M,M,8,8,8,,
7/10/13,86,69,1.01,M,M,8,8,8,,
7/11/13,79,54,0,M,M,8,8,8,,
7/12/13,84,54,0,M,M,8,8,8,,
7/13/13,85,60,0,M,M,8,8,8,,
7/14/13,86,59,0,M,M,8,8,8,,
7/15/13,89,61,0,M,M,8,8,8,,
7/16/13,92,70,0,M,M,8,8,8,,
7/17/13,92,70,0,M,M,8,8,8,,
7/18/13,93,69,0,M,M,8,8,8,,
7/19/13,92,73,T,M,M,8,8,8,,
7/20/13,90,59,0.08,M,M,8,8,8,,
7/21/13,90,59,0,M,M,8,8,8,,
7/22/13,83,61,1.34,M,M,8,8,8,,
7/23/13,87,64,0.04,M,M,8,8,8,,
7/24/13,74,51,0,M,M,8,8,8,,
7/25/13,76,52,0,M,M,8,8,8,,
7/26/13,80,57,0.09,M,M,8,8,8,,
7/27/13,77,51,0.06,M,M,8,8,8,,
7/28/13,80,51,0.03,M,M,8,8,8,,
7/29/13,67,51,0,M,M,8,8,8,,
7/30/13,77,51,0,M,M,8,8,8,,
7/31/13,77,51,T,M,M,8,8,8,,
8/1/13,79,53,0,M,M,8,8,8,,
8/2/13,79,53,0,M,M,8,8,8,,
8/3/13,80,50,0,M,M,8,8,8,,
8/4/13,77,48,0,M,M,8,8,8,,
8/5/13,77,48,0,M,M,8,8,8,,
8/6/13,77,64,0.12,M,M,8,8,8,,
8/7/13,84,66,0,M,M,8,8,8,,
8/8/13,78,56,0,M,M,8,8,8,,
8/9/13,80,57,0,M,M,8,8,8,,
8/10/13,80,50,0,M,M,8,8,8,,
8/11/13,76,52,0.05,M,M,8,8,8,,
8/12/13,74,64,0.59,M,M,8,8,8,,
8/13/13,79,50,0,M,M,8,8,8,,
8/14/13,70,45,0,M,M,8,8,8,,
8/15/13,74,47,0,M,M,8,8,8,,
8/16/13,77,50,0,M,M,8,8,8,,
8/17/13,83,50,0,M,M,8,8,8,,
8/18/13,83,50,0,M,M,8,8,8,,
8/19/13,83,53,0,M,M,8,8,8,,
8/20/13,82,54,0,M,M,8,8,8,,
8/21/13,88,60,0,M,M,8,8,8,,
8/22/13,90,66,0,M,M,8,8,8,,
8/23/13,80,55,2.09,M,M,8,8,8,,
8/24/13,84,55,0,M,M,8,8,8,,
8/25/13,85,56,0,M,M,8,8,8,,
8/26/13,90,72,0,M,M,8,8,8,,
8/27/13,91,71,0,M,M,8,8,8,,
8/28/13,93,72,T,M,M,8,8,8,,
8/29/13,87,61,0,M,M,8,8,8,,
8/30/13,89,61,0,M,M,8,8,8,,
8/31/13,91,65,0,M,M,8,8,8,,
9/1/13,85,62,0,M,M,8,8,8,,
9/2/13,85,58,0,M,M,8,8,8,,
9/3/13,71,44,0,M,M,8,8,8,,
9/4/13,74,45,0,M,M,8,8,8,,
9/5/13,84,45,0,M,M,8,8,8,,
9/6/13,79,52,0,M,M,8,8,8,,
9/7/13,88,56,0,M,M,8,8,8,,
9/8/13,90,63,0,M,M,8,8,8,,
9/9/13,71,63,0,M,M,8,8,8,,
9/10/13,94,63,0,M,M,8,8,8,,
9/11/13,94,67,0.35,M,M,8,8,8,,
9/12/13,81,56,0,M,M,8,8,8,,
9/13/13,74,43,0,M,M,8,8,8,,
9/14/13,67,39,0,M,M,8,8,8,,
9/15/13,73,39,T,M,M,8,8,8,,
9/16/13,64,40,0.64,M,M,8,8,8,,
9/17/13,67,39,0,M,M,8,8,8,,
9/18/13,69,39,0.05,M,M,8,8,8,,
9/19/13,78,61,0.07,M,M,8,8,8,,
9/20/13,88,67,2.22,M,M,8,8,8,,
9/21/13,69,50,T,M,M,8,8,8,,
9/22/13,61,39,0,M,M,8,8,8,,
9/23/13,68,41,0,M,M,8,8,8,,
9/24/13,70,42,0,M,M,8,8,8,,
9/25/13,74,42,0,M,M,8,8,8,,
9/26/13,73,43,0,M,M,8,8,8,,
9/27/13,78,44,0,M,M,8,8,8,,
9/28/13,83,48,0,M,M,8,8,8,,
9/29/13,82,42,0.25,M,M,8,8,8,,
9/30/13,72,42,0,M,M,8,8,8,,
10/1/13,74,46,0,0,0,8,8,8,0,8
10/2/13,79,42,0,0,0,8,8,8,0,8
10/3/13,79,42,0.05,0,0,8,8,8,0,8
10/4/13,76,57,0.43,0,0,8,8,8,0,8
10/5/13,68,61,0.27,0,0,8,8,8,0,8
10/6/13,74,44,0.4,0,0,8,8,8,0,8
10/7/13,60,42,0.05,0,0,8,8,8,0,8
10/8/13,67,38,0,0,0,8,8,8,0,8
10/9/13,77,38,0,0,0,8,8,8,0,8
10/10/13,74,40,0,0,0,8,8,8,0,8
10/11/13,75,40,0,0,0,8,8,8,0,8
10/12/13,76,51,0,0,0,8,8,8,0,8
10/13/13,76,35,0,0,0,8,8,8,0,8
10/14/13,62,31,0,0,0,8,8,8,0,8
10/15/13,64,31,0.12,0,0,8,8,8,0,8
10/16/13,60,48,0.28,0,0,8,8,8,0,8
10/17/13,53,44,0.04,0,0,8,8,8,0,8
10/18/13,55,35,T,0,0,8,8,8,0,8
10/19/13,47,29,0,0,0,8,8,8,0,8
10/20/13,53,31,0.05,0,0,8,8,8,0,8
10/21/13,49,34,0.07,0,0,8,8,8,0,8
10/22/13,40,24,0,0,0,8,8,8,0,8
10/23/13,47,23,0,0,0,8,8,8,0,8
10/24/13,42,23,T,0,0,8,8,8,0,8
10/25/13,44,24,0,0,0,8,8,8,0,8
10/26/13,52,29,0,0,0,8,8,8,0,8
10/27/13,52,26,0,0,0,8,8,8,0,8
10/28/13,56,25,0,0,0,8,8,8,0,8
10/29/13,43,36,0,0,0,8,8,8,0,8
10/30/13,55,37,0,0,0,8,8,8,0,8
10/31/13,58,37,0.49,0,0,8,8,8,0,8
11/1/13,60,37,0.37,0,0,8,8,8,0,8
11/2/13,60,34,0.06,0,0,8,8,8,0,8
11/3/13,46,24,T,0,0,8,8,8,0,8
11/4/13,52,25,0,0,0,8,8,8,0,8
11/5/13,53,44,T,0,0,8,8,8,0,8
11/6/13,56,41,0.79,0,0,8,8,8,0,8
11/7/13,44,28,0.15,0,0,8,8,8,0,8
11/8/13,44,22,0,0,0,8,8,8,0,8
11/9/13,48,23,0,0,0,8,8,8,0,8
11/10/13,52,37,0,0,0,8,8,8,0,8
11/11/13,48,38,0.06,0,0,8,8,8,0,8
11/12/13,48,17,0.11,T,0,8,8,8,0,8
11/13/13,30,17,0,0,0,8,8,8,0,8
11/14/13,44,21,0,0,0,8,8,8,0,8
11/15/13,48,21,0,0,0,8,8,8,0,8
11/16/13,57,21,0,0,0,8,8,8,0,8
11/17/13,59,41,0.35,0,0,8,8,8,0,8
11/18/13,56,33,0.7,0,0,8,8,8,0,8
11/19/13,38,18,0,0,0,8,8,8,0,8
11/20/13,41,18,0,0,0,8,8,8,0,8
11/21/13,41,18,0.1,0,0,8,8,8,0,8
11/22/13,42,30,0.07,1,1,8,8,8,0,8
11/23/13,36,19,0,0,T,8,8,8,0,8
11/24/13,21,8,0,0,T,8,8,8,0,8
11/25/13,28,8,0.05,0.5,1,8,8,8,0,8
11/26/13,32,23,T,T,T,8,8,8,0,8
11/27/13,32,11,T,T,T,8,8,8,0,8
11/28/13,32,11,0,0,T,8,8,8,0,8
11/29/13,31,9,0,0,T,8,8,8,0,8
11/30/13,31,11,0,0,T,8,8,8,0,8
12/1/13,45,25,0,0,T,8,8,8,0,8
12/2/13,45,20,0,0,0,8,8,8,0,8
12/3/13,45,20,0.14,T,T,8,8,8,0,8
12/4/13,39,35,0.06,0,0,8,8,8,0,8
12/5/13,49,18,0.03,0,0,8,8,8,0,8
12/6/13,22,6,0,0,0,8,8,8,0,8
12/7/13,16,1,0,0,0,8,8,8,0,8
12/8/13,14,1,0,0,0,8,8,8,0,8
12/9/13,17,9,0.13,2.9,2,8,8,8,0,8
12/10/13,15,-7,T,T,2,8,8,8,0,8
12/11/13,17,6,0.05,0.3,3,8,8,8,0,8
12/12/13,17,-10,0,0,3,8,8,8,0,8
12/13/13,20,5,0,0,3,8,8,8,0,8
12/14/13,24,5,T,T,3,8,8,8,0,8
12/15/13,22,9,0.02,0.2,2,8,8,8,0,8
12/16/13,22,-6,0,0,2,8,8,8,0,8
12/17/13,21,1,0.14,1.8,3,8,8,8,0,8
12/18/13,34,5,0,0,3,8,8,8,0,8
12/19/13,35,14,0,0,3,8,8,8,0,8
12/20/13,28,20,0.08,T,3,8,8,8,0,8
12/21/13,24,20,T,T,3,8,8,8,0,8
12/22/13,26,23,0.27,5,8,8,8,8,0,8
12/23/13,25,12,0.03,1,9,8,8,8,0,8
12/24/13,14,-16,T,T,9,8,8,8,0,8
12/25/13,17,-17,0.12,2.5,11,8,8,8,0,8
12/26/13,23,11,0.01,0.5,11,8,8,8,0,8
12/27/13,24,6,T,T,11,8,8,8,0,8
12/28/13,36,6,0,0,11,8,8,8,0,8
12/29/13,46,18,0,0,10,8,8,8,0,8
12/30/13,27,-17,0,0,7,8,8,8,0,8
12/31/13,2,-18,0.02,0.4,7,8,8,8,0,8
1/1/14,7,-6,0.05,0.7,8,8,8,8,0,8
1/2/14,9,-6,T,T,8,8,8,8,0,8
1/3/14,12,-17,0,0,8,8,8,8,0,8
1/4/14,27,-15,0,0,8,8,8,8,0,8
1/5/14,32,5,0,0,8,8,8,8,0,8
1/6/14,5,-17,0,0,8,8,8,8,0,8
1/7/14,-11,-19,0,0,8,8,8,8,0,8
1/8/14,3,-15,0,0,8,8,8,8,0,8
1/9/14,10,-19,0,0,8,8,8,8,0,8
1/10/14,26,-19,T,T,7,8,8,8,0,8
1/11/14,36,26,0.1,T,7,8,8,8,0,8
1/12/14,33,26,0,0,7,8,8,8,0,8
1/13/14,43,28,0,0,7,8,8,8,0,8
1/14/14,41,23,T,T,6,8,8,8,0,8
1/15/14,41,11,0.16,2.1,8,8,8,8,0,8
1/16/14,24,10,0,0,8,8,8,8,0,8
1/17/14,34,10,T,T,8,8,8,8,0,8
1/18/14,34,1,0.06,1,8,8,8,8,0,8
1/19/14,18,-1,0.05,0.5,9,8,8,8,0,8
1/20/14,37,18,0,0,9,8,8,8,0,8
1/21/14,23,-5,0.04,0.5,9,8,8,8,0,8
1/22/14,6,-7,T,T,9,8,8,8,0,8
1/23/14,12,-5,T,T,9,8,8,8,0,8
1/24/14,7,-8,0,0,9,8,8,8,0,8
1/25/14,32,7,T,T,9,8,8,8,0,8
1/26/14,12,4,0.15,4.5,13,8,8,8,0,8
1/27/14,23,-9,0,0,13,8,8,8,0,8
1/28/14,-4,-16,0,0,13,8,8,8,0,8
1/29/14,5,-16,0,0,13,8,8,8,0,8
1/30/14,25,-3,0,0,13,8,8,8,0,8
1/31/14,31,0,0.1,1.5,15,8,8,8,0,8
2/1/14,13,-4,0.08,0.8,15,8,8,8,0,8
2/2/14,24,-6,T,T,15,8,8,8,0,8
2/3/14,24,-16,0,0,15,8,8,8,0,8
2/4/14,23,-16,0,0,15,8,8,8,0,8
2/5/14,19,-1,0.05,0.5,15,8,8,8,0,8
2/6/14,18,-11,0,0,15,8,8,8,0,8
2/7/14,8,-6,0,0,15,8,8,8,0,8
2/8/14,15,-14,0,0,15,8,8,8,0,8
2/9/14,15,-13,0.04,1,16,8,8,8,0,8
2/10/14,18,-14,0,0,16,8,8,8,0,8
2/11/14,18,-18,0,0,16,8,8,8,0,8
2/12/14,15,-17,0,0,16,8,8,8,0,8
2/13/14,19,-2,0.08,0.8,16,8,8,8,0,8
2/14/14,31,7,0.07,0.8,15,8,8,8,0,8
2/15/14,22,-9,0,0,15,8,8,8,0,8
2/16/14,21,0,0.03,0.4,15,8,8,8,0,8
2/17/14,26,12,T,T,15,8,8,8,0,8
2/18/14,26,10,0.3,3.4,12,8,8,8,0,8
2/19/14,46,18,0,0,12,8,8,8,0,8
2/20/14,47,18,0.1,0,10,8,8,8,0,8
2/21/14,41,18,0.41,T,9,8,8,8,0,8
2/22/14,27,14,0,0,9,8,8,8,0,8
2/23/14,28,8,0,0,9,8,8,8,0,8
2/24/14,25,5,0,0,9,8,8,8,0,8
2/25/14,22,5,T,T,9,8,8,8,0,8
2/26/14,15,-6,0,0,9,8,8,8,0,8
2/27/14,15,-6,T,T,9,8,8,8,0,8
2/28/14,8,-12,0,0,9,8,8,8,0,8
3/1/14,21,-12,0.04,0.5,9,8,8,8,0,8
3/2/14,12,-3,0.06,0.5,10,8,8,8,0,8
3/3/14,8,-14,0,0,10,8,8,8,0,8
3/4/14,18,-14,0.15,1.7,11,8,8,8,0,8
3/5/14,23,11,0.1,1.5,12,8,8,8,0,8
3/6/14,22,-7,0,0,12,8,8,8,0,8
3/7/14,29,-4,0,0,12,8,8,8,0,8
3/8/14,43,25,T,T,12,8,8,8,0,8
3/9/14,34,12,0,0,12,8,8,8,0,8
3/10/14,42,27,0,0,10,8,8,8,0,8
3/11/14,60,31,T,0,6,8,8,8,0,8
3/12/14,43,26,T,T,5,8,8,8,0,8
3/13/14,30,12,T,T,5,8,8,8,0,8
3/14/14,44,12,0,0,4,8,8,8,0,8
3/15/14,49,25,0,0,3,8,8,8,0,8
3/16/14,37,10,0,0,3,8,8,8,0,8
3/17/14,26,11,0,0,2,8,8,8,0,8
3/18/14,37,17,0,0,1,8,8,8,0,8
3/19/14,48,26,0.11,0,0,8,8,8,0,8
3/20/14,39,27,T,T,0,8,8,8,0,8
3/21/14,45,23,0,0,0,8,8,8,0,8
3/22/14,52,23,0,0,0,8,8,8,0,8
3/23/14,35,12,0,0,0,8,8,8,0,8
3/24/14,29,12,0,0,0,8,8,8,0,8
3/25/14,36,14,0.04,T,T,8,8,8,0,8
3/26/14,26,9,0,0,0,8,8,8,0,8
3/27/14,40,10,T,0,0,8,8,8,0,8
3/28/14,43,33,0.78,0,0,8,8,8,0,8
3/29/14,46,29,0,0,0,8,8,8,0,8
3/30/14,49,29,0,0,0,8,8,8,0,8
3/31/14,60,37,0,0,0,8,8,8,0,8
4/1/14,66,26,0,0,0,8,8,8,0,8
4/2/14,44,22,0,0,0,8,8,8,0,8
4/3/14,50,22,0,0,0,8,8,8,0,8
4/4/14,42,34,0.09,0,0,8,8,8,0,8
4/5/14,38,23,T,T,0,8,8,8,0,8
4/6/14,54,24,0,0,0,8,8,8,0,8
4/7/14,61,38,0,0,0,8,8,8,0,8
4/8/14,61,36,0.06,0,0,8,8,8,0,8
4/9/14,59,26,0,0,0,8,8,8,0,8
4/10/14,64,28,0,0,0,8,8,8,0,8
4/11/14,64,33,0,0,0,8,8,8,0,8
4/12/14,68,33,T,0,0,8,8,8,0,8
4/13/14,68,33,2.46,0,0,8,8,8,0,8
4/14/14,68,33,2.55,T,T,8,8,8,0,8
4/15/14,35,12,0.08,T,1,8,8,8,0,8
4/16/14,37,13,0,0,0,8,8,8,0,8
4/17/14,52,31,0,0,0,8,8,8,0,8
4/18/14,55,26,0,0,0,8,8,8,0,8
4/19/14,57,27,0,0,0,8,8,8,0,8
4/20/14,68,44,0,0,0,8,8,8,0,8
4/21/14,72,52,0.04,0,0,8,8,8,0,8
4/22/14,70,39,0.04,0,0,8,8,8,0,8
4/23/14,58,28,0,0,0,8,8,8,0,8
4/24/14,57,31,0.25,0,0,8,8,8,0,8
